,head,variable,value
5451,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1407
5452,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi675
5453,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi2045
5454,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi173
5455,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1424
5456,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1893
5457,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi901
5458,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1073
5459,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1072
5460,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1332
5461,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi497
5462,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi557
5463,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,l_text_topics,topic_5
5464,Course2_W1-S2-L3_Word_Tokenization_14-26,prerequisite,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04
5465,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,level,level_2
5466,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,l_text_topics,topic_13
5467,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1623
5468,Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,concept_vocab_index,vi1075
5469,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,level,level_3
5470,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1073
5471,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi173
5472,Course1_W3-S1-L1_Introduction_0-28,concept_vocab_index,vi1295
5473,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi599
5474,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1963
5475,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1075
5476,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,concept_vocab_index,vi827
5477,Course1_W7-S1-L2_Two_Example_Problems_11-19,l_text_topics,topic_5
5478,Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi4
5479,Course1_W5-S1-L2_introduction_2-03,concept_vocab_index,vi129
5480,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi892
5481,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi192
5482,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1956
5483,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,prerequisite,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54
5484,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi1474
5485,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi1003
5486,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,prerequisite,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37
5487,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi318
5488,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,level,level_3
5489,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi192
5490,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi1330
5491,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi435
5492,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi751
5493,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,l_text_topics,topic_3
5494,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi32
5495,Course3_W8-S1-L3_-_System_Architecture_-_9_slides_08-03,l_text_topics,topic_6
5496,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi1200
5497,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi129
5498,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1003
5499,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi672
5500,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi602
5501,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi1132
5502,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1212
5503,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi435
5504,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi2039
5505,Course3_W9-S1-L1_-_Summarization_-_16_slides_11-50,level,level_2
5506,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi675
5507,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi90
5508,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi641
5509,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi192
5510,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi997
5511,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi129
5512,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi557
5513,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1926
5514,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,l_text_topics,topic_2
5515,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi1926
5516,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi1926
5517,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi662
5518,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi653
5519,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi4
5520,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,l_text_topics,topic_14
5521,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1807
5522,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi129
5523,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi2014
5524,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi52
5525,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi871
5526,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi1018
5527,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,level,level_1
5528,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi173
5529,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi192
5530,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi288
5531,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi175
5532,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi92
5533,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi2014
5534,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi598
5535,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1313
5536,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1740
5537,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi1563
5538,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1060
5539,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1893
5540,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,level,level_1
5541,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi986
5542,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi547
5543,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi1893
5544,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi18
5545,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi288
5546,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,concept_vocab_index,vi1926
5547,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1840
5548,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi126
5549,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1840
5550,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1132
5551,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1801
5552,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi662
5553,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi444
5554,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi2039
5555,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi263
5556,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi892
5557,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1693
5558,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1313
5559,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi892
5560,Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,concept_vocab_index,vi1123
5561,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1018
5562,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi175
5563,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1441
5564,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi2014
5565,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi497
5566,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi520
5567,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi179
5568,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi599
5569,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1600
5570,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi986
5571,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi675
5572,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi238
5573,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi204
5574,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi131
5575,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,l_text_topics,topic_0
5576,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi192
5577,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi892
5578,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1132
5579,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1132
5580,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,l_text_topics,topic_13
5581,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1600
5582,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1880
5583,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,l_text_topics,topic_3
5584,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi1520
5585,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1062
5586,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi1842
5587,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi283
5588,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi2029
5589,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi1461
5590,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1295
5591,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,prerequisite,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28
5592,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi1937
5593,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi2069
5594,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi413
5595,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,prerequisite,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52
5596,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1674
5597,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1313
5598,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi92
5599,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi142
5600,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi66
5601,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1393
5602,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi192
5603,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,level,level_1
5604,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi173
5605,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,l_text_topics,topic_3
5606,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1282
5607,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,level,level_3
5608,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi767
5609,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi52
5610,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,prerequisite,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06
5611,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1735
5612,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi132
5613,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1783
5614,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1874
5615,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi435
5616,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,l_text_topics,topic_3
5617,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi2001
5618,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1073
5619,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1756
5620,Course1_W5-S2-L1_Introduction_3-24,concept_vocab_index,vi435
5621,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi460
5622,Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,concept_vocab_index,vi92
5623,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi460
5624,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi2039
5625,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1393
5626,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1937
5627,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi90
5628,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi304
5629,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi675
5630,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi339
5631,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1027
5632,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi751
5633,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1212
5634,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1807
5635,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi1282
5636,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1674
5637,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,vi1282
5638,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi361
5639,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi460
5640,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi1078
5641,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,prerequisite,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44
5642,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi616
5643,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi0
5644,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi1789
5645,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi538
5646,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi283
5647,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi92
5648,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi1673
5649,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1407
5650,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi179
5651,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi1282
5652,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1789
5653,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi131
5654,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi892
5655,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi1945
5656,Course1_W8-S1-L1_Introduction_1-41,level,level_1
5657,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1758
5658,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi173
5659,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi892
5660,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi892
5661,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi758
5662,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi175
5663,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1893
5664,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi475
5665,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi126
5666,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,level,level_3
5667,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi0
5668,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi800
5669,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1789
5670,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi1842
5671,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1183
5672,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1664
5673,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi129
5674,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi52
5675,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1611
5676,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1842
5677,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1740
5678,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi831
5679,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,l_text_topics,topic_4
5680,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi882
5681,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi175
5682,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi311
5683,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi675
5684,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1807
5685,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1893
5686,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,l_text_topics,topic_5
5687,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi192
5688,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,level,level_3
5689,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1740
5690,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi81
5691,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi675
5692,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi435
5693,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi192
5694,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi2014
5695,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1594
5696,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi2014
5697,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi675
5698,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1005
5699,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1922
5700,Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,prerequisite,Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23
5701,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi2014
5702,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1707
5703,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,l_text_topics,topic_8
5704,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi244
5705,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi401
5706,Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,l_text_topics,topic_9
5707,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi288
5708,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi2045
5709,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi263
5710,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi339
5711,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi721
5712,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi0
5713,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi726
5714,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi4
5715,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1376
