,head,variable,value
6899,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi0
6900,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi263
6901,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,level,level_3
6902,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi0
6903,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1840
6904,Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi4
6905,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi226
6906,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi2014
6907,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi1832
6908,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi1411
6909,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi92
6910,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi370
6911,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1886
6912,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1474
6913,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi4
6914,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi84
6915,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi326
6916,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi1740
6917,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi547
6918,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi204
6919,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1132
6920,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1693
6921,Course1_W7-S1-L1_Introduction_0-47,level,level_1
6922,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi767
6923,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi1454
6924,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi192
6925,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1090
6926,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi1600
6927,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi435
6928,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi435
6929,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1046
6930,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi126
6931,Course2_W3-S1-L2_Naive_Bayes_3-19,concept_vocab_index,vi1893
6932,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,l_text_topics,topic_3
6933,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi1188
6934,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi0
6935,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1025
6936,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1295
6937,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,l_text_topics,topic_11
6938,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi1623
6939,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1121
6940,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi18
6941,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1373
6942,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,l_text_topics,topic_8
6943,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,prerequisite,Course1_W5-S2-L1_Introduction_3-24
6944,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1842
6945,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi901
6946,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi370
6947,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1740
6948,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi197
6949,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1168
6950,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi780
6951,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1018
6952,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi0
6953,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi549
6954,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi435
6955,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi288
6956,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1789
6957,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,prerequisite,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28
6958,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1209
6959,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi1813
6960,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi92
6961,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi1566
6962,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi1652
6963,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1183
6964,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1018
6965,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi1937
6966,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi785
6967,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi2039
6968,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi951
6969,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi1693
6970,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi318
6971,Course1_W5-S1-L3_Challenges_in_MT_8-06,l_text_topics,topic_12
6972,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi1520
6973,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1488
6974,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi318
6975,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi0
6976,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi460
6977,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1200
6978,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1072
6979,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi911
6980,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1926
6981,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi173
6982,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi892
6983,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,l_text_topics,topic_3
6984,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1842
6985,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi2039
6986,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi233
6987,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,prerequisite,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02
6988,Course1_W5-S1-L2_introduction_2-03,concept_vocab_index,vi1003
6989,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1925
6990,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi173
6991,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1945
6992,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi672
6993,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi238
6994,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi361
6995,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi460
6996,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1926
6997,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi892
6998,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi892
6999,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi192
7000,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1801
7001,Course2_W8-S3-L1_Introduction_to_Summarization,l_text_topics,topic_8
7002,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi361
7003,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi1147
7004,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,prerequisite,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11
7005,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1416
7006,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi675
7007,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1842
7008,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1168
7009,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi688
7010,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1212
7011,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi378
7012,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi4
7013,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi2069
7014,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi675
7015,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi1600
7016,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi173
7017,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi0
7018,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi1740
7019,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1073
7020,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,l_text_topics,topic_6
7021,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1740
7022,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,level,level_2
7023,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,level,level_1
7024,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi767
7025,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1147
7026,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi598
7027,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1295
7028,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi283
7029,Course3_W2-S1-L6_-_NACLO_-_11_slides_03-51,concept_vocab_index,vi81
7030,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi672
7031,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1520
7032,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1840
7033,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1707
7034,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1063
7035,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,l_text_topics,topic_0
7036,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1060
7037,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1707
7038,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi871
7039,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1018
7040,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1073
7041,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1740
7042,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1424
7043,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi497
7044,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi1468
7045,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi1003
7046,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1295
7047,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi173
7048,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1257
7049,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_13
7050,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1925
7051,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi1132
7052,Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1926
7053,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1670
7054,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1846
7055,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi173
7056,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi435
7057,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1832
7058,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi326
7059,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi1874
7060,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi1003
7061,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1863
7062,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1075
7063,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1801
7064,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi132
7065,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi675
7066,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi378
7067,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,l_text_topics,topic_5
7068,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,l_text_topics,topic_4
7069,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi283
7070,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1003
7071,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi436
7072,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi672
7073,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1180
7074,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1073
7075,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi129
7076,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi951
7077,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi516
7078,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi1407
7079,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1295
7080,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi1407
7081,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi179
7082,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi446
7083,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi358
7084,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1193
7085,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1926
7086,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi299
7087,Course1_W5-S2-L9_Summary_1-48,prerequisite,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52
7088,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi378
7089,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,prerequisite,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18
7090,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi657
7091,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi175
7092,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi758
7093,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi1945
7094,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1324
7095,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,l_text_topics,topic_1
7096,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1005
7097,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi204
7098,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi0
7099,Course1_W8-S2-L1_Introduction_0-47,concept_vocab_index,vi1132
7100,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,l_text_topics,topic_5
7101,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi751
7102,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi0
7103,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi1520
7104,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi1754
7105,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi67
7106,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1282
7107,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi129
7108,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1874
7109,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_14
7110,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1579
7111,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,l_text_topics,topic_13
7112,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi39
7113,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi192
7114,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi1334
7115,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi1324
7116,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi1970
7117,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1842
7118,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1461
7119,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1600
7120,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1033
7121,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi2039
7122,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1250
7123,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi1060
7124,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi1740
7125,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1407
7126,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,l_text_topics,topic_14
7127,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1313
7128,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi2014
7129,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi954
7130,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi435
7131,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1342
7132,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi672
7133,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1132
7134,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi372
7135,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1220
7136,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi197
7137,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi197
7138,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,l_text_topics,topic_5
7139,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,level,level_3
7140,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1840
7141,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi81
7142,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi767
7143,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi129
7144,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi81
7145,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi197
7146,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,l_text_topics,topic_5
7147,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,prerequisite,Course1_W8-S2-L2_Conditional_History-based_Models_7-14
7148,Course1_W7-S1-L8_Parameter_Estimation_in_Log-linear_Models_Part_2_4-13,concept_vocab_index,vi460
7149,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi726
7150,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1807
7151,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi0
7152,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi0
7153,Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,l_text_topics,topic_4
7154,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1754
7155,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi751
7156,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi598
7157,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi497
7158,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi312
7159,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1880
7160,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi1937
7161,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi283
7162,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi672
7163,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1123
7164,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi4
7165,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi2039
7166,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1842
7167,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,level,level_1
