head,variable,value,prob
Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi126,0.07
Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi173,0.25
Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi751,0.02
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1003,1.0
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi861,0.01
Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1866,0.01
Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi388,0.0
Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1893,0.16
Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi378,0.08
Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi1376,0.15
Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi722,0.01
Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1132,0.2
Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1132,0.01
Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi283,0.02
Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi142,0.22
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi378,1.0
Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi1520,0.24
Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1842,0.03
Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1740,0.08
Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1200,0.01
Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi1817,0.02
Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1644,0.01
Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi2039,0.02
Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi911,0.01
Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1693,0.01
Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi887,0.02
Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi84,0.06
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi1527,
Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1212,0.01
Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi1527,0.01
Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi726,0.01
Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi1420,0.11
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi976,1.0
Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi173,0.04
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi175,0.01
Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi751,0.19
Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1063,0.02
Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi50,0.01
Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi708,0.02
Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi142,0.05
Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi0,0.07
Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,concept_vocab_index,vi1880,0.19
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi358,0.02
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi0,0.02
Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi156,0.05
Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi0,0.01
Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi129,0.01
Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi892,0.02
Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi233,0.07
Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi129,0.04
Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1073,0.02
Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1407,0.04
Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi81,0.03
Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi675,0.06
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi358,0.02
Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi1200,0.01
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi831,0.03
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi674,0.01
Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1520,0.07
Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi1740,0.02
Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi175,0.03
Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1188,0.03
Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi435,0.03
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi238,0.02
Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi672,0.02
Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi0,0.07
topic_3,concept_vocab_index,vi173,
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1257,0.05
Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi892,0.01
Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi1801,0.03
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi173,0.03
Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1503,0.1
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi1349,0.17
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi675,0.22
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1424,0.33
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi785,0.14
Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi126,
Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1664,0.04
Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi1075,0.01
Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi549,0.01
Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi129,1.0
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi1693,0.01
Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi616,0.05
Course1_W10-S1-L1_Introduction_1-02,concept_vocab_index,vi318,0.01
Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1789,0.01
Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi1474,0.05
Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi1893,1.0
Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1807,0.03
Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1295,0.15
Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi2055,0.06
Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1520,0.01
Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1434,0.02
Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi515,0.02
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1295,0.13
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1313,0.03
topic_8,concept_vocab_index,vi690,
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi238,0.02
Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi197,0.08
Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1821,0.08
Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi92,0.01
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi304,0.06
Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1313,0.02
Course1_W7-S1-L8_Parameter_Estimation_in_Log-linear_Models_Part_2_4-13,concept_vocab_index,vi1615,0.03
Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi1200,0.09
Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1842,0.01
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi0,0.01
Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi435,0.04
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1942,0.07
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi800,1.0
Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi131,0.04
Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi675,0.05
Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi1369,0.01
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1393,0.01
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi918,0.02
topic_14,concept_vocab_index,vi0,
Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1880,0.02
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1503,0.03
Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi588,0.11
Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi665,0.03
Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi751,0.12
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1220,0.12
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi312,0.02
Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1842,0.03
Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi662,0.03
Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi557,0.02
Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi598,0.22
Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi757,0.03
Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi2014,0.02
Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi653,1.0
Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1373,0.12
Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi4,0.03
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi557,0.01
Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi361,0.01
Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi538,0.02
Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1740,0.04
Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi131,0.01
Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi377,0.06
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi435,0.02
Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi129,0.02
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi377,1.0
topic_4,concept_vocab_index,vi1200,
Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1003,0.04
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1846,0.01
Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1807,0.0
Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi672,0.02
Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi0,0.03
Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1282,0.01
Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi92,0.1
Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi997,0.08
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi641,0.06
Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi675,0.02
Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1183,0.06
Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi156,0.01
Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi96,0.05
Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi378,0.12
Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi126,0.01
Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi192,0.01
Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1886,0.01
Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi2039,0.06
Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi460,1.0
Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi1673,0.12
Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi1151,0.02
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1842,0.06
Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi675,0.04
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi392,0.05
Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi497,0.02
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1416,0.02
Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1073,0.02
Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi672,0.05
Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi192,0.01
Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi497,0.02
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi653,0.03
Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1147,0.03
Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1200,0.08
Course3_W8-S1-L5_-_Question_Answering_Systems_2-2_-_9_slides_10-55,concept_vocab_index,vi2014,
Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1673,0.02
Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi2014,0.02
Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi84,0.05
Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi131,0.07
Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,concept_vocab_index,vi1063,
Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi903,0.04
Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1880,0.03
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi192,0.04
Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1018,0.04
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi497,0.02
topic_11,concept_vocab_index,vi210,
Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1884,0.01
Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1673,0.01
Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi892,0.1
Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi602,0.13
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1945,0.07
Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1416,0.01
Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi1789,0.02
Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1842,0.12
Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi675,0.12
Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1003,0.36
Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi126,0.09
Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi173,0.04
Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi18,0.04
Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi751,0.05
Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi2034,0.08
Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi318,0.01
Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1941,0.01
Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi785,0.03
Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1132,0.18
Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1060,0.02
Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi175,0.02
Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi1842,0.01
Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1756,0.08
Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,concept_vocab_index,vi976,0.05
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1060,0.02
Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1171,0.03
Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi2039,1.0
Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi675,0.3
Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi378,0.03
Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi751,0.02
Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi192,0.0
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi173,0.01
Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi1880,
Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi81,0.13
Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1132,0.1
Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi192,0.03
Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi283,1.0
Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi192,0.01
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi751,
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1407,0.03
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi675,0.1
Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi126,0.02
Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi204,0.01
Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1693,0.01
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi167,0.09
Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi175,0.12
Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1125,0.17
Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1393,0.03
Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi61,0.01
Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi1183,0.03
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi2027,
Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi657,0.03
Course1_W6-S2-L5_The_Decoding_Algorithm_Part_2_6-23,concept_vocab_index,vi688,0.03
Course1_W3-S2-L1_Introduction_1-12,concept_vocab_index,vi672,0.15
Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,concept_vocab_index,vi675,
Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi401,0.11
Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1707,1.0
Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi538,0.02
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi283,0.02
Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi0,0.05
Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1025,0.03
Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi192,0.19
Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1003,0.05
Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1073,0.09
Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi1003,0.05
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi4,0.03
Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi197,0.01
Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi2039,0.02
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1570,0.07
Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi2014,0.01
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi2039,0.07
Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi672,0.14
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1740,0.08
Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1678,0.13
Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi126,0.03
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi675,0.2
Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi361,0.01
Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1132,0.15
Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi197,0.07
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1886,0.04
Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1673,0.08
Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi244,0.05
Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi84,0.17
Course1_W5-S1-L1_Opening_Comments_0-25,concept_vocab_index,vi1132,0.02
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi192,0.02
Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi1874,0.01
